start_year,region_ind,incident_number,avrh_mean,wind_med,erc_med,rain_sum,region,state,incident_name,cause,dominant_strategy_25_s,dominant_strategy_50_s,dominant_strategy_75_s,subdom_strategy,start_date,controlled_date,duration,prim_threatened_aggregate,comm_threatened_aggregate,outb_threatened_aggregate,injuries_to_date_last,fatalities_last,latitude,longitude,start_day_of_year,control_year,control_day_of_year,gt_100,dom_strat_ind_75,dom_strat_ind_25,dom_strat_ind_50,station_verified_in_psa,hec,cause_ind,total_fire_region,total_fire_west
2009,6,CA-LNU-004337,26,6,79,0,California,CA,rumsey,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/29/2009,7/2/2009,4,0,0,0,2,0,39,-122,180,2009,183,1,0,0,0,41410,290,1,86,419
2009,6,CA-KRN-0918253,26,13,23,0,California,CA,rocky,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/24/2009,6/25/2009,2,0,0,0,0,0,35,-118,175,2009,176,1,0,0,0,45440,122,0,86,419
2009,6,CA-MMU-010648,37,6,79,0,California,CA,49,U,Full Suppression,Full Suppression,Other,Confine,7/26/2009,7/27/2009,2,0,0,0,0,0,38,-120,207,2009,208,1,0,0,0,43603,41,0,86,419
2009,6,CA-PNF-0961,27,6,116,0,California,CA,silver,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/19/2009,9/24/2009,6,451,3,153,2,0,39,-122,262,2009,267,1,0,0,0,41201,125,0,86,419
2009,6,CA-RRU-060763,22,6,82,0,California,CA,lambs,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/11/2009,7/11/2009,1,0,0,0,0,0,34,-117,192,2009,192,1,0,0,0,45109,117,0,86,419
2009,6,CA-MDF-266,31,8,89,0,California,CA,upper complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2009,8/5/2009,5,0,0,0,0,0,41,-121,213,2009,217,1,0,0,0,40312,53,0,86,419
2009,6,CA-SCU-002168,79,12,7,0,California,CA,byron,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/24/2009,5/24/2009,1,0,0,0,0,0,38,-122,144,2009,144,1,0,0,0,43011,132,0,86,419
2009,6,CA-RRU-82718,30,6,98,0,California,CA,vail,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/19/2009,9/21/2009,3,30,0,0,1,0,33,-117,262,2009,264,1,0,0,0,45710,162,1,86,419
2009,6,CA-VNC-46613,77,5,16,0,California,CA,vintage,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/14/2009,8/16/2009,3,0,0,0,0,0,34,-119,226,2009,228,1,0,0,0,45218,61,0,86,419
2009,6,CA-CDD-5602,10,14,26,0,California,CA,montgomery,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,4/7/2009,4/8/2009,2,0,0,1,1,0,33,-115,97,2009,98,1,0,0,0,45802,118,1,86,419
2009,6,CA-SCU-003861,61,8,6,1,California,CA,september lightning complex 2,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/12/2009,9/16/2009,5,0,0,0,0,0,37,-122,255,2009,259,1,0,0,0,43404,81,0,86,419
2009,6,CA-PNF-000782,25,5,85,0,California,CA,elephant,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/16/2009,8/22/2009,7,0,0,0,2,0,40,-121,228,2009,234,1,0,0,0,41213,182,0,86,419
2009,6,CA-BDU-001287,34,13,0,0,California,CA,fort,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,2/5/2009,2/7/2009,3,0,0,0,0,0,36,-118,36,2009,38,1,0,0,0,44730,383,0,86,419
2009,6,CA-AFV-3253,39,4,78,0,California,CA,highway,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/30/2009,10/5/2009,6,500,500,500,2,0,36,-121,273,2009,278,1,0,0,0,44317,250,1,86,419
2009,6,CA-SKU-006064,33,8,72,0,California,CA,black,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/2/2009,9/6/2009,5,100,0,50,1,0,42,-122,245,2009,249,1,0,0,0,40242,42,0,86,419
2009,6,CA-SCU-002565,29,10,15,0,California,CA,explosive,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/19/2009,6/19/2009,1,0,0,0,2,0,38,-122,170,2009,170,1,0,0,0,43404,876,1,86,419
2009,6,CA-HUU-005882,54,6,51,0,California,CA,iaqua,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/3/2009,10/9/2009,7,0,0,0,0,0,41,-124,276,2009,282,1,0,0,0,40429,71,0,86,419
2009,6,CA-LPF-2536,40,4,93,0,California,CA,ponderosa,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2009,8/16/2009,16,0,0,0,4,0,36,-121,213,2009,228,1,0,0,0,44317,186,0,86,419
2009,6,CA-RRU-80009,32,8,94,0,California,CA,bluff,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/10/2009,9/11/2009,2,0,0,0,2,0,34,-117,253,2009,254,1,0,0,0,45109,51,0,86,419
2009,6,CA-HUU-6017,40,6,60,0,California,CA,wilson,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/9/2009,10/12/2009,4,0,0,0,0,0,42,-124,282,2009,285,1,0,0,0,40425,108,0,86,419
2009,6,CA-INF-885,25,9,23,0,California,CA,forks,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/18/2009,7/27/2009,10,300,30,0,2,0,37,-119,199,2009,208,1,0,0,0,44803,1323,0,86,419
2009,6,CA-NEU-14858,34,5,3,0,California,CA,dyer,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/20/2009,7/21/2009,2,0,0,0,0,0,39,-121,201,2009,202,1,0,0,0,41907,122,0,86,419
2009,6,CA-RRU-046619,70,10,15,0,California,CA,oliver,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/27/2009,5/28/2009,2,0,0,0,0,0,34,-117,147,2009,148,1,0,0,0,45624,204,0,86,419
2009,6,CA-NEU-018111,35,8,244,0,California,CA,forty nine,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/30/2009,9/2/2009,4,1000,50,0,2,0,39,-121,242,2009,245,1,0,0,0,42609,139,0,86,419
2009,6,CA-BEU-002816,29,5,109,0,California,CA,bryson,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2009,8/29/2009,4,6,0,0,0,0,36,-121,238,2009,241,1,0,0,0,44904,1370,0,86,419
2009,6,CA-NEU-016856,33,9,82,0,California,CA,yuba,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/14/2009,8/24/2009,11,3200,150,900,41,0,39,-121,226,2009,236,1,0,0,0,41701,1575,0,86,419
2009,6,CA-ANF-003616,22,6,110,0,California,CA,morris,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2009,9/3/2009,10,60,4,4,6,0,34,-118,237,2009,246,1,0,0,0,45421,878,0,86,419
2009,6,CA-CNF-000001,26,1,55,0,California,CA,test 209,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/25/2009,6/25/2009,1,0,0,0,0,0,33,-116,176,2009,176,1,0,0,0,45709,41,0,86,419
2009,6,CA-LNU-006597,29,4,86,0,California,CA,oasis,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/7/2009,9/12/2009,6,0,0,0,4,0,39,-122,250,2009,255,1,0,0,0,41410,638,0,86,419
2009,6,CA-SHF-1430,51,8,55,0,California,CA,trinity,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/1/2009,7/5/2009,5,0,0,0,0,0,41,-123,182,2009,186,1,0,0,0,40408,53,0,86,419
2009,6,CA-SQF-2896,36,13,89,0,California,CA,corral,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/7/2009,8/9/2009,3,0,0,0,0,0,36,-118,219,2009,221,1,0,0,0,45016,57,0,86,419
2009,6,CA-YNP-1510,52,7,51,0,California,CA,grouse,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/30/2009,7/11/2009,43,0,0,0,4,0,38,-120,150,2009,192,1,0,0,0,44102,1234,0,86,419
2009,6,CA-CZU-007246,28,5,78,0,California,CA,lockheed,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/12/2009,8/31/2009,20,1150,17,100,11,0,37,-122,224,2009,243,1,0,0,0,43809,3164,0,86,419
2009,6,CA-PNF-000151,43,13,52,0,California,CA,milford,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,4/22/2009,4/24/2009,3,0,0,0,0,0,40,-120,112,2009,114,1,0,0,0,40915,92,0,86,419
2009,6,CA-KRN-0924569,27,10,4,0,California,CA,willow,U,Other,Other,Other,Point Zone Protection,8/15/2009,8/16/2009,2,2,0,0,0,0,35,-118,227,2009,228,1,0,0,0,45013,41,0,86,419
2009,6,CA-BDF-13278,59,5,35,0,California,CA,sheep,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/3/2009,10/14/2009,12,4100,20,0,8,0,34,-118,276,2009,287,1,0,0,0,45114,2885,0,86,419
2009,6,CA-VNC-0054871,27,8,120,0,California,CA,guiberson,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/22/2009,9/30/2009,9,1275,26,0,10,0,34,-119,265,2009,273,1,0,0,0,45313,7083,0,86,419
2009,6,CA-LPF-2787,25,10,104,0,California,CA,sulphur,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/11/2009,7/13/2009,3,0,0,0,1,0,35,-119,192,2009,194,1,0,0,0,45303,142,0,86,419
2009,6,CA-MCP-091662,27,7,81,0,California,CA,yankee,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/11/2009,7/14/2009,4,0,0,0,1,0,33,-118,192,2009,195,1,0,0,0,45731,891,0,86,419
2009,6,CA-KRN-20073,33,25,3,0,California,CA,cameron,H,Other,Other,Other,Confine,7/6/2009,7/6/2009,1,0,0,0,0,0,35,-118,187,2009,187,1,0,0,0,45013,95,1,86,419
2009,6,CA-PNF-000576,40,5,74,0,California,CA,howland,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/15/2009,7/17/2009,3,0,0,0,0,0,40,-121,196,2009,198,1,0,0,0,40910,59,1,86,419
2009,6,CA-LNF-003782,57,5,56,1,California,CA,lnf lightning complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2009,8/7/2009,7,0,0,0,0,0,41,-121,213,2009,219,1,0,0,0,40703,92,0,86,419
2009,6,CA-CZU-009867,43,4,69,0,California,CA,loma,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/25/2009,11/2/2009,9,110,0,0,4,0,37,-122,298,2009,306,1,0,0,0,43913,197,0,86,419
2009,6,CA-BDF-11598,18,9,102,0,California,CA,cottonwood,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2009,9/1/2009,6,10,0,0,4,0,34,-118,239,2009,244,1,0,0,0,45113,975,0,86,419
2009,6,CA-JTP-7519,16,7,6,0,California,CA,lost horse,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/24/2009,5/26/2009,3,0,0,0,0,0,34,-116,144,2009,146,1,0,0,0,45614,183,1,86,419
2009,6,CA-LNU-007321,19,7,3,0,California,CA,six,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/1/2009,10/1/2009,1,0,0,0,0,0,39,-122,274,2009,274,1,0,0,0,42202,500,0,86,419
2009,6,CA-BDF-7866,58,5,3,0,California,CA,fc east complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/3/2009,6/6/2009,4,0,0,0,0,0,34,-117,154,2009,157,1,0,0,0,45105,73,0,86,419
2009,6,CA-KNF-003899,39,1,37,0,California,CA,sims,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/23/2009,6/26/2009,4,8,0,0,1,0,42,-123,174,2009,177,1,0,0,0,40225,69,0,86,419
2009,6,CA-RRU-069066,64,12,2,0,California,CA,winchester,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2009,8/7/2009,2,200,0,100,0,0,34,-117,218,2009,219,1,0,0,0,45623,92,0,86,419
2009,6,CA-SQF-3728,42,4,38,0,California,CA,power,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/27/2009,9/30/2009,4,0,0,0,1,0,36,-119,270,2009,273,1,0,0,0,44707,132,0,86,419
2009,6,CA-RRU-059617,31,6,42,0,California,CA,elm,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/7/2009,7/8/2009,2,0,0,0,0,0,34,-117,188,2009,189,1,0,0,0,45603,110,0,86,419
2009,6,CA-MNF-1118,33,10,69,0,California,CA,summit,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/12/2009,8/16/2009,5,0,0,0,1,0,39,-123,224,2009,228,1,0,0,0,41402,117,0,86,419
2009,6,CA-BEU-002830,27,4,99,0,California,CA,gloria,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2009,8/31/2009,5,302,150,0,2,0,37,-121,239,2009,243,1,0,0,0,44301,2605,0,86,419
2009,6,CA-SCU-2013,34,8,47,0,California,CA,mustang,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/13/2009,5/16/2009,4,0,0,0,1,0,37,-121,133,2009,136,1,0,0,0,43502,231,0,86,419
2009,6,CA-SQF-2098,43,6,32,0,California,CA,fairview,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/28/2009,6/29/2009,2,0,0,0,1,0,36,-118,179,2009,180,1,0,0,0,44707,49,1,86,419
2009,6,CA-TUU-000126,44,8,15,0,California,CA,tuu lightning complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/28/2009,6/2/2009,6,0,0,0,0,0,36,-119,148,2009,153,1,0,0,0,44731,197,0,86,419
2009,6,CA-MEU-005304,61,12,37,0,California,CA,shepard,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/20/2009,7/22/2009,3,12,0,0,1,0,39,-123,201,2009,203,1,0,0,0,41001,43,0,86,419
2009,6,CA-BDU-10682,12,2,110,0,California,CA,crafton,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/23/2009,9/27/2009,5,2000,50,0,2,0,34,-117,266,2009,270,1,0,0,0,45109,141,1,86,419
2009,6,CA-LPF-1479,56,5,23,0,California,CA,jesusita,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/5/2009,5/22/2009,18,16500,400,0,32,0,34,-120,125,2009,142,1,0,0,0,45218,3535,0,86,419
2009,6,CA-KNF-005754,28,5,87,0,California,CA,red rock,H,Full Suppression,Other,Other,Point Zone Protection,8/21/2009,9/4/2009,15,0,0,28,0,0,42,-123,233,2009,247,1,0,0,0,40239,552,1,86,419
2009,6,CA-LNU-7027,22,6,75,0,California,CA,pine,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/21/2009,9/24/2009,4,12,0,0,3,0,39,-123,264,2009,267,1,0,0,0,42010,122,0,86,419
2009,6,CA-STF-002207,37,9,83,0,California,CA,knight,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/26/2009,8/11/2009,17,150,0,0,6,0,38,-120,207,2009,223,1,0,0,0,43605,2481,0,86,419
2009,6,CA-SCU-003410,27,8,41,0,California,CA, corral,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/13/2009,8/18/2009,6,0,0,0,1,0,38,-122,225,2009,230,1,0,0,0,43404,5059,0,86,419
2009,6,CA-YNP-3660,34,7,84,0,California,CA,big meadow,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2009,9/18/2009,24,432,8,200,3,0,38,-120,238,2009,261,1,0,0,0,44102,3005,1,86,419
2009,6,CA-LAC-09194372,22,8,57,0,California,CA,pv,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2009,8/29/2009,3,600,0,0,0,0,34,-118,239,2009,241,1,0,0,0,45446,94,0,86,419
2009,6,CA-NOD-003741,45,4,18,0,California,CA,dodge complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2009,8/5/2009,5,2,0,0,0,0,41,-120,213,2009,217,1,0,0,0,40725,648,0,86,419
2009,6,CA-SHU-005969,38,3,64,0,California,CA,coffin,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/12/2009,8/17/2009,6,50,0,0,5,0,41,-123,224,2009,229,1,0,0,0,40520,486,1,86,419
2009,6,CA-LNF-3923,58,5,52,1,California,CA,hat creek complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2009,8/10/2009,10,560,0,0,3,0,41,-121,213,2009,222,1,0,0,0,40703,4561,0,86,419
2010,6,CA-MEU-005326,31,9,58,0,California,CA,cow,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2010,8/4/2010,4,0,0,0,0,0,39,-123,213,2010,216,1,0,0,0,41402,119,0,60,333
2010,6,CA-CNF-2665,39,9,45,0,California,CA,mesa,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2010,8/26/2010,2,0,0,0,0,0,33,-117,237,2010,238,1,0,0,0,45734,83,1,60,333
2010,6,CA-NOD-3688,41,6,21,0,California,CA,mcdonald (w-23),L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/27/2010,8/10/2010,15,11,0,23,1,0,41,-120,208,2010,222,1,0,0,0,40725,3808,0,60,333
2010,6,CA-RRU-055183,67,12,2,0,California,CA,ranch,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/22/2010,6/23/2010,2,0,0,0,1,0,34,-117,173,2010,174,1,0,0,0,45623,52,1,60,333
2010,6,CA-AFV-003344,44,7,28,1,California,CA,bear creek,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/28/2010,10/30/2010,3,0,56,0,0,0,35,-121,301,2010,303,1,0,0,0,45220,508,1,60,333
2010,6,CA-PNF-0700,41,5,75,1,California,CA,bar,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/31/2010,8/11/2010,12,0,0,0,0,0,39,-120,212,2010,223,1,0,0,0,41310,421,0,60,333
2010,6,CA-CDD-11175,18,8,22,0,California,CA,indian,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/18/2010,7/25/2010,8,3,0,0,3,0,36,-118,199,2010,206,1,0,0,0,45015,738,0,60,333
2010,6,CA-KRN-27191,42,7,19,0,California,CA,granite,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/19/2010,9/19/2010,32,32,0,0,0,0,36,-119,231,2010,262,1,0,0,0,44731,83,0,60,333
2010,6,CA-LMU-003936,43,3,83,0,California,CA,sunnyside,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/8/2010,8/9/2010,2,4,1,4,0,0,40,-121,220,2010,221,1,0,0,0,40709,116,0,60,333
2010,6,CA-SCU-003525,38,18,24,0,California,CA,curry,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/24/2010,8/28/2010,5,0,0,0,2,0,38,-122,236,2010,240,1,0,0,0,43008,152,0,60,333
2010,6,CA-BTU-10660,43,6,71,1,California,CA,windy,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/7/2010,9/14/2010,8,0,0,0,2,0,40,-122,250,2010,257,1,0,0,0,41213,51,0,60,333
2010,6,CA-LAC-10169202,33,11,50,0,California,CA,crown,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/29/2010,8/3/2010,6,4700,125,225,6,0,35,-118,210,2010,215,1,0,0,0,45438,5633,0,60,333
2010,6,CA-KRN-012237,36,25,84,0,California,CA,fay,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/5/2010,5/6/2010,2,12,0,0,0,0,36,-118,125,2010,126,1,0,0,0,45016,42,0,60,333
2010,6,CA-FKU-007024,46,5,47,0,California,CA,fine,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/22/2010,6/25/2010,4,0,0,0,1,0,37,-120,173,2010,176,1,0,0,0,44517,112,0,60,333
2010,6,CA-OVD-000903,33,9,17,0,California,CA,potato,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/24/2010,7/28/2010,5,0,0,0,0,0,38,-119,205,2010,209,1,0,0,0,43707,278,0,60,333
2010,6,CA-KRN-024519,34,5,94,0,California,CA,town,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/24/2010,8/25/2010,2,0,0,0,0,0,35,-119,236,2010,237,1,0,0,0,45302,81,0,60,333
2010,6,CA-HUU-004485,62,7,46,0,California,CA,buckeye,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/6/2010,9/11/2010,6,100,0,0,5,0,40,-124,249,2010,254,1,0,0,0,40421,83,0,60,333
2010,6,CA-MVU-6790,68,8,28,0,California,CA,pala,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/23/2010,6/24/2010,2,100,0,0,0,0,33,-117,174,2010,175,1,0,0,0,45734,43,0,60,333
2010,6,CA-MVU-009309,69,8,23,0,California,CA,monte,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/21/2010,8/27/2010,7,50,10,50,2,0,33,-117,233,2010,239,1,0,0,0,45737,376,1,60,333
2010,6,CA-SCU-2282,44,9,33,0,California,CA,stuhr,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/8/2010,6/9/2010,2,0,0,0,0,0,37,-121,159,2010,160,1,0,0,0,43502,236,0,60,333
2010,6,CA-SQF-003564,33,7,86,0,California,CA,canyon,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/12/2010,9/20/2010,9,420,0,260,4,0,36,-119,255,2010,263,1,0,0,0,45002,3975,1,60,333
2010,6,CA-RRU-070736,39,4,62,0,California,CA,potrero,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/10/2010,8/11/2010,2,0,0,0,0,0,34,-117,222,2010,223,1,0,0,0,45109,104,0,60,333
2010,6,CA-KNF-005561,45,3,68,0,California,CA,dutch,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/31/2010,8/5/2010,6,35,0,50,0,0,42,-123,212,2010,217,1,0,0,0,40218,151,0,60,333
2010,6,CA-RRU-062485,45,6,20,0,California,CA,valley complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/15/2010,7/19/2010,5,0,0,0,1,0,34,-117,196,2010,200,1,0,0,0,45603,531,0,60,333
2010,6,CA-RRU-41963,41,6,37,0,California,CA,pedley,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/12/2010,5/13/2010,2,0,2,0,0,0,34,-117,132,2010,133,1,0,0,0,45113,351,0,60,333
2010,6,CA-LNU-006365,20,9,86,0,California,CA,indian,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/24/2010,8/26/2010,3,0,0,0,3,0,39,-123,236,2010,238,1,0,0,0,41402,147,0,60,333
2010,6,CA-MCP-2054,33,7,66,0,California,CA,aliso,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/13/2010,7/15/2010,3,0,0,0,0,0,33,-117,194,2010,196,1,0,0,0,45731,1306,1,60,333
2010,6,CA-KRN-24656,25,10,2,0,California,CA,blackburn,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2010,8/26/2010,2,3,0,0,0,0,35,-118,237,2010,238,1,0,0,0,45013,51,0,60,333
2010,6,CA-MMU-008291,51,20,3,0,California,CA,robinson,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/11/2010,6/12/2010,2,0,0,0,0,0,38,-120,162,2010,163,1,0,0,0,44114,658,0,60,333
2010,6,CA-SCU-002461,63,17,12,0,California,CA,diablo,U,Other,Other,Other,Point Zone Protection,6/18/2010,6/19/2010,2,0,0,0,0,0,38,-122,169,2010,170,1,0,0,0,43011,172,0,60,333
2010,6,CA-INF-934,46,3,20,0,California,CA,mono,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/26/2010,7/29/2010,4,0,15,18,1,0,38,-119,207,2010,210,1,0,0,0,43709,488,0,60,333
2010,6,CA-TUU-000361,24,7,81,0,California,CA,canal,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/5/2010,9/5/2010,1,0,1,0,1,0,37,-119,248,2010,248,1,0,0,0,44724,64,0,60,333
2010,6,CA-JTP-12782,45,7,3,1,California,CA,keys,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2010,8/28/2010,3,0,0,0,0,0,34,-116,238,2010,240,1,0,0,0,45614,45,0,60,333
2010,6,CA-ANF-003201,37,12,48,0,California,CA,briggs,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/29/2010,7/30/2010,2,50,10,25,0,0,34,-118,210,2010,211,1,0,0,0,45438,207,0,60,333
2010,6,CA-CDD-12889,21,7,21,0,California,CA,tecopa,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/28/2010,9/1/2010,5,2,0,0,0,0,36,-116,240,2010,244,1,0,0,0,45129,77,0,60,333
2010,6,CA-KRN-021461,26,14,4,0,California,CA,west,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/27/2010,8/6/2010,11,450,1000,0,2,0,35,-118,208,2010,218,1,0,0,0,45013,671,0,60,333
2010,6,CA-SBC-006024,36,9,3,0,California,CA,166,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/12/2010,7/16/2010,5,24,0,0,0,0,35,-120,193,2010,197,1,0,0,0,44916,142,0,60,333
